,HOUR,UNITDESC,PARKING_SPACE,OCCUPANCY
5172,12,1ST AVE S BETWEEN S STACY ST AND S LANDER ST,47.0,0.851063829787234
5173,12,1ST AVE S BETWEEN S WALKER ST AND S STACY ST,43.0,0.813953488372093
5174,12,1ST AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,14.666666666666666,0.9761904761904763
5175,12,1ST AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,11.666666666666666,0.7680555555555556
5176,12,1ST AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,13.5,0.964957264957265
5177,12,1ST AVE W BETWEEN W JOHN ST AND W THOMAS ST,25.666666666666668,0.8181818181818182
5178,12,1ST AVE W BETWEEN W MERCER ST AND W ROY ST,7.166666666666667,0.8714285714285714
5179,12,1ST AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,17.5,0.6777777777777777
5180,12,1ST AVE W BETWEEN W THOMAS ST AND W HARRISON ST,21.25,0.7616959064327485
5181,12,1ST AVE W BETWEEN WESTERN AVE W AND W JOHN ST,9.0,0.8125
5182,12,20TH AVE NW BETWEEN BALLARD AVE NW AND LEARY AVE NW,36.5,0.9583333333333333
5183,12,20TH AVE NW BETWEEN LEARY AVE NW AND RUSSELL AVE NW,46.5,0.9545454545454546
5184,12,20TH AVE NW BETWEEN NW 56TH ST AND NW 57TH ST,10.0,0.8
5185,12,20TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,8.4,0.7714285714285714
5186,12,20TH AVE NW BETWEEN RUSSELL AVE NW AND NW MARKET ST,11.5,0.6583333333333334
5187,12,20TH AVE NW BETWEEN SHILSHOLE AVE NW AND BALLARD AVE NW,18.0,0.9444444444444444
5188,12,22ND AVE NW BETWEEN BALLARD AVE NW AND NW MARKET ST,18.8,0.7607843137254903
5189,12,22ND AVE NW BETWEEN NW 56TH ST AND NW 57TH ST,10.8,0.7500000000000001
5190,12,22ND AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,11.0,0.64
5191,12,22ND AVE NW BETWEEN SHILSHOLE AVE NW AND BALLARD AVE NW,22.75,0.7848297213622292
5192,12,24TH AVE NW BETWEEN NW 56TH ST AND NW 57TH ST,10.4,0.6
5193,12,24TH AVE NW BETWEEN NW 57TH ST AND NW 58TH ST,22.0,0.8181818181818182
5194,12,24TH AVE NW BETWEEN NW 58TH ST AND NW 59TH ST,26.0,0.7692307692307693
5195,12,24TH AVE NW BETWEEN NW MARKET ST AND NW 56TH ST,10.6,0.7876190476190477
5196,12,27TH AVE NE BETWEEN NE 125TH ST AND NE 127TH ST,46.0,0.5652173913043478
5197,12,28TH AVE NE BETWEEN NE 125TH ST AND NE 127TH ST,24.0,0.6666666666666666
5198,12,2ND AV ET S BETWEEN S JACKSON ST AND S MAIN ST,6.142857142857143,0.8476190476190476
5199,12,2ND AV ET S BETWEEN S MAIN ST AND S WASHINGTON ST,8.0,0.6734693877551019
5200,12,2ND AV ET S BETWEEN S WASHINGTON ST AND YESLER WAY,12.428571428571429,0.9238095238095239
5201,12,2ND AVE BETWEEN BATTERY ST AND WALL ST,14.4,0.8885714285714286
5202,12,2ND AVE BETWEEN BELL ST AND BATTERY ST,25.75,0.9782608695652174
5203,12,2ND AVE BETWEEN BLANCHARD ST AND BELL ST,11.6,0.9188888888888889
5204,12,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,19.75,0.7111111111111111
5205,12,2ND AVE BETWEEN CEDAR ST AND CLAY ST,22.5,0.6153280542986426
5206,12,2ND AVE BETWEEN CHERRY ST AND COLUMBIA ST,5.0,0.6666666666666666
5207,12,2ND AVE BETWEEN CLAY ST AND BROAD ST,10.2,0.6114285714285714
5208,12,2ND AVE BETWEEN COLUMBIA ST AND MARION ST,13.8,0.8252747252747252
5209,12,2ND AVE BETWEEN JAMES ST AND CHERRY ST,4.5,0.4761904761904762
5210,12,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,9.6,0.8666666666666666
5211,12,2ND AVE BETWEEN MADISON ST AND SPRING ST,7.2,1.0
5212,12,2ND AVE BETWEEN MARION ST AND MADISON ST,4.2,0.7999999999999999
5213,12,2ND AVE BETWEEN PIKE ST AND PINE ST,14.2,0.8021736158578264
5214,12,2ND AVE BETWEEN PINE ST AND STEWART ST,5.8,0.6666666666666667
5215,12,2ND AVE BETWEEN SENECA ST AND UNIVERSITY ST,16.2,0.46029411764705885
5216,12,2ND AVE BETWEEN SPRING ST AND SENECA ST,5.8,0.95
5217,12,2ND AVE BETWEEN STEWART ST AND VIRGINIA ST,23.75,0.9158496732026145
5218,12,2ND AVE BETWEEN UNION ST AND PIKE ST,5.4,0.7303030303030302
5219,12,2ND AVE BETWEEN UNIVERSITY ST AND UNION ST,9.0,0.0
5220,12,2ND AVE BETWEEN VINE ST AND CEDAR ST,12.4,0.8303896103896105
5221,12,2ND AVE BETWEEN VIRGINIA ST AND LENORA ST,12.75,0.8603896103896104
5222,12,2ND AVE BETWEEN WALL ST AND VINE ST,15.6,0.8514529914529915
5223,12,2ND AVE BETWEEN YESLER WAY AND JAMES ST,5.571428571428571,0.8095238095238094
5224,12,2ND AVE N BETWEEN DENNY WAY AND JOHN ST,18.666666666666668,0.9479166666666666
5225,12,2ND AVE N BETWEEN JOHN ST AND THOMAS ST,10.5,0.9814814814814815
5226,12,2ND AVE N BETWEEN MERCER ST AND ROY ST,16.333333333333332,0.6904761904761904
5227,12,2ND AVE NE BETWEEN WOODLAWN S AVE NE AND EAST GREEN LAKE WAY N,22.0,0.815686274509804
5228,12,2ND AVE S BETWEEN S JACKSON ST AND S KING ST,22.333333333333332,0.9888888888888889
5229,12,2ND AVE S BETWEEN S MAIN ST AND S JACKSON ST,13.428571428571429,0.9487512487512488
5230,12,2ND AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,22.714285714285715,0.9126984126984128
5231,12,2ND AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,29.0,0.9833333333333334
5232,12,2ND AVE W BETWEEN W REPUBLICAN ST AND W MERCER ST,21.0,0.9375
5233,12,2ND AVE W BETWEEN W THOMAS ST AND W HARRISON ST,19.5,0.975
5234,12,2ND AVE W BETWEEN WESTERN AVE W AND W THOMAS ST,15.5,0.95
5235,12,30TH AVE NE BETWEEN LAKE CITY N WAY NE AND NE 125TH ST,30.0,0.7666666666666667
5236,12,30TH AVE NE BETWEEN NE 120TH ST AND LAKE CITY S WAY NE,30.0,0.23333333333333334
5237,12,30TH AVE NE BETWEEN NE 125TH ST AND NE 127TH ST,19.0,0.42105263157894735
5238,12,31ST AVE NE BETWEEN NE 120TH ST AND NE 123RD ST,17.0,0.8823529411764706
5239,12,31ST AVE NE BETWEEN NE 123RD ST AND LAKE CITY WAY NE,34.0,0.6764705882352942
5240,12,33RD AVE NE BETWEEN NE 125TH ST AND NE 130TH ST,88.0,0.7840909090909091
5241,12,36TH AVE SW BETWEEN SW AVALON WAY AND SW OREGON ST,24.0,0.5833333333333334
5242,12,36TH AVE SW BETWEEN SW OREGON ST AND SW SNOQUALMIE ST,30.0,0.4666666666666667
5243,12,36TH AVE SW BETWEEN SW SNOQUALMIE ST AND SW ALASKA ST,30.0,0.8
5244,12,37TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,14.0,0.775
5245,12,37TH AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,18.0,0.8888888888888888
5246,12,37TH AVE S BETWEEN S HUDSON ST AND S DAWSON ST,15.0,0.8666666666666667
5247,12,37TH AVE SW BETWEEN SW OREGON ST AND SW SNOQUALMIE ST,21.0,0.47619047619047616
5248,12,37TH AVE SW BETWEEN SW SNOQUALMIE ST AND SW ALASKA ST,20.0,0.25
5249,12,38TH AVE S BETWEEN S ALASKA ST AND S ANGELINE ST,30.0,0.43333333333333335
5250,12,38TH AVE SW BETWEEN FAUNTLEROY WAY SW AND SW ALASKA ST,23.0,0.6521739130434783
5251,12,38TH AVE SW BETWEEN SW OREGON ST AND FAUNTLEROY WAY SW,6.0,0.6666666666666666
5252,12,39TH AVE S BETWEEN S AMERICUS ST AND S ANGELINE ST,14.0,0.5714285714285714
5253,12,39TH AVE S BETWEEN S ANGELINE ST AND S EDMUNDS ST,6.0,0.8333333333333334
5254,12,39TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,13.0,0.9285714285714286
5255,12,39TH AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,10.0,0.9
5256,12,39TH AVE S BETWEEN S HUDSON ST AND S PEARL ST,16.0,0.6875
5257,12,39TH AVE SW BETWEEN SW OREGON ST AND FAUNTLEROY WAY SW,60.0,0.75
5258,12,3RD AVE BETWEEN BATTERY ST AND WALL ST,13.6,0.7625
5259,12,3RD AVE BETWEEN BELL ST AND BATTERY ST,12.0,1.0
5260,12,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,21.4,0.7777777777777778
5261,12,3RD AVE BETWEEN BROAD ST AND DENNY WAY,3.8,1.0
5262,12,3RD AVE BETWEEN CEDAR ST AND CLAY ST,21.2,0.7402777777777778
5263,12,3RD AVE BETWEEN CLAY ST AND BROAD ST,19.4,0.5955882352941176
5264,12,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,21.6,0.8738823529411764
5265,12,3RD AVE BETWEEN VINE ST AND CEDAR ST,1.2,1.0
5266,12,3RD AVE BETWEEN VIRGINIA ST AND LENORA ST,6.25,0.95
5267,12,3RD AVE BETWEEN WALL ST AND VINE ST,22.8,0.8315789473684212
5268,12,3RD AVE N BETWEEN MERCER ST AND ROY ST,5.166666666666667,0.8214285714285715
5269,12,3RD AVE N BETWEEN ROY ST AND VALLEY ST,14.0,0.8571428571428571
5270,12,3RD AVE S BETWEEN S MAIN ST AND S JACKSON ST,2.0,0.9
5271,12,3RD AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,4.857142857142857,0.8285714285714285
5272,12,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,8.0,0.8775510204081634
5273,12,3RD AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,14.5,1.0
5274,12,3RD AVE W BETWEEN W THOMAS ST AND W THOMAS ST OVERPASS,4.0,0.75
5275,12,40TH AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,13.0,1.0
5276,12,41ST AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,30.0,0.3333333333333333
5277,12,42ND AVE S BETWEEN S AMERICUS ST AND S ANGELINE ST,9.0,0.4444444444444444
5278,12,42ND AVE S BETWEEN S ANGELINE ST AND S EDMUNDS ST,19.0,0.5263157894736842
5279,12,42ND AVE S BETWEEN S EDMUNDS ST AND S FERDINAND N ST,12.0,0.6666666666666666
5280,12,42ND AVE S BETWEEN S FERDINAND N ST AND S FERDINAND S ST,9.0,0.6666666666666666
5281,12,42ND AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,39.0,0.6923076923076923
5282,12,42ND AVE SW BETWEEN SW OREGON ST AND SW ALASKA ST,45.0,0.8
5283,12,44TH AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,32.0,0.65625
5284,12,44TH AVE SW BETWEEN SW OREGON ST AND SW ALASKA ST,31.0,0.6129032258064516
5285,12,4TH AVE BETWEEN 4TH AVE S AND DILLING WAY,3.75,0.49999999999999994
5286,12,4TH AVE BETWEEN BATTERY ST AND WALL ST,18.0,0.8266666666666668
5287,12,4TH AVE BETWEEN BELL ST AND BATTERY ST,16.25,0.9807692307692308
5288,12,4TH AVE BETWEEN BLANCHARD ST AND BELL ST,18.75,0.9880952380952381
5289,12,4TH AVE BETWEEN CEDAR ST AND CLAY ST,10.2,0.9333333333333332
5290,12,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,9.6,0.9
5291,12,4TH AVE BETWEEN DILLING WAY AND JEFFERSON ST,2.5,0.625
5292,12,4TH AVE BETWEEN LENORA ST AND BLANCHARD ST,14.4,0.8666666666666666
5293,12,4TH AVE BETWEEN MADISON ST AND SPRING ST,12.8,0.5838383838383838
5294,12,4TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,13.4,0.7928571428571429
5295,12,4TH AVE BETWEEN SPRING ST AND SENECA ST,2.4,0.4
5296,12,4TH AVE BETWEEN STEWART ST AND VIRGINIA ST,11.0,0.95
5297,12,4TH AVE BETWEEN UNION ST AND PIKE ST,11.5,0.8500000000000001
5298,12,4TH AVE BETWEEN UNIVERSITY ST AND UNION ST,12.5,0.875
5299,12,4TH AVE BETWEEN VINE ST AND CEDAR ST,19.0,0.9116666666666667
5300,12,4TH AVE BETWEEN VIRGINIA ST AND LENORA ST,14.4,0.9349999999999999
5301,12,4TH AVE BETWEEN WALL ST AND VINE ST,19.0,0.8716666666666667
5302,12,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,27.4,0.9130434782608695
5303,12,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,10.0,0.55
5304,12,4TH AVE NE BETWEEN WOODLAWN S AVE NE AND EAST GREEN LAKE WAY N,17.666666666666668,0.9523809523809524
5305,12,4TH AVE S BETWEEN 4TH AVE AND S WASHINGTON ST,2.4,0.5
5306,12,4TH AVE S BETWEEN S LANDER ST AND S FOREST ST,28.0,0.39285714285714285
5307,12,4TH AVE S BETWEEN S STACY ST AND S LANDER ST,15.0,0.4666666666666667
5308,12,4TH AVE W BETWEEN ELLIOTT AVE W AND W HARRISON ST,6.5,0.9285714285714286
5309,12,5TH AVE BETWEEN BATTERY ST AND WALL ST,21.6,0.8777777777777779
5310,12,5TH AVE BETWEEN BELL ST AND BATTERY ST,23.0,0.9821428571428572
5311,12,5TH AVE BETWEEN BLANCHARD ST AND BELL ST,27.5,0.9318181818181819
5312,12,5TH AVE BETWEEN COLUMBIA ST AND MARION ST,9.0,1.0
5313,12,5TH AVE BETWEEN LENORA ST AND BLANCHARD ST,21.25,0.8088235294117647
5314,12,5TH AVE BETWEEN MADISON ST AND SPRING ST,5.75,0.75
5315,12,5TH AVE BETWEEN MARION ST AND MADISON ST,9.0,0.9
5316,12,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,15.75,0.7142857142857143
5317,12,5TH AVE BETWEEN TERRACE ST AND JEFFERSON ST,4.0,0.75
5319,12,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST,26.75,0.9583333333333334
5320,12,5TH AVE BETWEEN WALL ST AND VINE ST,19.2,0.875
5321,12,5TH AVE N BETWEEN JOHN ST AND BROAD ST,4.75,0.7583333333333332
5322,12,5TH AVE N BETWEEN MERCER ST AND ROY ST,8.5,0.5902777777777778
5323,12,5TH AVE N BETWEEN ROY ST AND VALLEY ST,9.0,0.7222222222222222
5324,12,5TH AVE N BETWEEN VALLEY ST AND ALOHA ST,16.0,0.9375
5325,12,5TH AVE NE BETWEEN NE 71ST ST AND NE 72ND ST,16.0,0.375
5326,12,5TH AVE S BETWEEN S JACKSON ST AND S KING ST,3.6,0.3333333333333333
5327,12,5TH AVE S BETWEEN S KING ST AND S WELLER ST,12.0,0.6901669758812616
5328,12,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST,21.714285714285715,0.8910714285714285
5329,12,6TH AVE BETWEEN BATTERY ST AND WALL ST,15.2,0.8307692307692308
5330,12,6TH AVE BETWEEN BELL ST AND BATTERY ST,14.2,1.0
5331,12,6TH AVE BETWEEN BLANCHARD ST AND BELL ST,19.5,0.773191391941392
5332,12,6TH AVE BETWEEN COLUMBIA ST AND MARION ST,25.25,0.925
5333,12,6TH AVE BETWEEN LENORA ST AND BLANCHARD ST,11.0,0.7272727272727273
5334,12,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,3.6666666666666665,0.7777777777777778
5335,12,6TH AVE BETWEEN PIKE ST AND PINE ST,22.2,0.9800000000000001
5336,12,6TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,12.5,0.625
5337,12,6TH AVE BETWEEN UNION ST AND PIKE ST,10.8,0.9400000000000001
5338,12,6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,8.75,0.84375
5339,12,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,11.666666666666666,0.9388888888888888
5340,12,6TH AVE BETWEEN WALL ST AND DENNY WAY,12.0,0.72
5341,12,6TH AVE BETWEEN WESTLAKE AVE AND VIRGINIA ST,10.8,0.8177777777777777
5342,12,6TH AVE N BETWEEN DEAD END 1 AND ROY ST,12.5,1.0
5343,12,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,21.6,0.7999999999999999
5344,12,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,42.6,0.6505287729126737
5345,12,6TH AVE N BETWEEN ROY ST AND VALLEY ST,8.5,0.95
5346,12,6TH AVE S BETWEEN S BAYVIEW ST AND S LANDER ST,62.0,0.8387096774193549
5347,12,6TH AVE S BETWEEN S JACKSON ST AND S KING ST,11.571428571428571,0.8334165834165834
5348,12,6TH AVE S BETWEEN S KING ST AND S WELLER ST,19.428571428571427,0.8823529411764707
5349,12,6TH AVE S BETWEEN S LANDER ST AND S FOREST ST,12.0,0.8333333333333334
5350,12,6TH AVE S BETWEEN S LANE ST AND S DEARBORN ST,13.142857142857142,0.7952380952380952
5351,12,6TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,15.714285714285714,0.8767660910518054
5352,12,6TH AVE S BETWEEN S STACY ST AND S BAYVIEW ST,40.0,0.9
5353,12,6TH AVE S BETWEEN S WELLER ST AND S LANE ST,13.0,0.9523809523809523
5354,12,7TH AVE BETWEEN BATTERY ST AND AURORA NB AVE N,4.0,0.875
5355,12,7TH AVE BETWEEN BELL ST AND DEXTER AVE,7.0,0.6933333333333332
5356,12,7TH AVE BETWEEN BLANCHARD ST AND BELL ST,15.5,0.5208333333333333
5357,12,7TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,9.5,0.875
5358,12,7TH AVE BETWEEN JAMES ST AND CHERRY ST,14.75,0.8964285714285714
5359,12,7TH AVE BETWEEN LENORA ST AND BLANCHARD ST,8.0,0.85
5360,12,7TH AVE BETWEEN MADISON ST AND SPRING ST,8.25,1.0
5361,12,7TH AVE BETWEEN MADISON ST OFF RP AND MADISON ST,7.2,0.8333333333333334
5362,12,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,14.5,1.0
5363,12,7TH AVE BETWEEN PIKE ST AND PINE ST,4.8,0.9
5364,12,7TH AVE BETWEEN PINE ST AND OLIVE WAY,9.0,0.8928571428571428
5365,12,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,7.4,1.0
5366,12,7TH AVE BETWEEN UNION ST AND PIKE ST,12.8,0.8318181818181818
5367,12,7TH AVE BETWEEN WESTLAKE AVE AND LENORA ST,4.8,0.9
5368,12,7TH AVE S BETWEEN S JACKSON ST AND S KING ST,9.142857142857142,0.9642857142857143
5369,12,7TH AVE S BETWEEN S KING ST AND S WELLER ST,13.0,0.9231601731601732
5370,12,7TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,13.714285714285714,0.7738095238095238
5371,12,7TH AVE S BETWEEN S WELLER ST AND S LANE ST,16.857142857142858,0.8952380952380954
5372,12,8TH AVE BETWEEN BELL ST AND DENNY WAY,14.0,0.876923076923077
5373,12,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,10.666666666666666,0.8333333333333334
5374,12,8TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,18.0,0.9866666666666667
5375,12,8TH AVE BETWEEN COLUMBIA ST AND MARION ST,21.0,0.9666666666666666
5376,12,8TH AVE BETWEEN JAMES ST AND CHERRY ST,13.75,0.9318181818181819
5377,12,8TH AVE BETWEEN MADISON ST AND SPRING ST,2.5,0.375
5378,12,8TH AVE BETWEEN MARION ST AND MADISON ST,4.8,0.9
5379,12,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,12.0,1.0
5380,12,8TH AVE BETWEEN PINE ST AND OLIVE WAY,4.8,0.6333333333333333
5381,12,8TH AVE BETWEEN SPRING ST AND SENECA ST,5.0,1.0
5382,12,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,8.75,0.9285714285714286
5383,12,8TH AVE BETWEEN VIRGINIA ST AND WESTLAKE AVE,13.4,0.8478021978021978
5384,12,8TH AVE BETWEEN WESTLAKE AVE AND BLANCHARD ST,10.333333333333334,0.8592592592592593
5385,12,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,50.6,0.8430316296169954
5386,12,8TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,7.25,0.9166666666666666
5387,12,8TH AVE N BETWEEN JOHN ST AND THOMAS ST,25.8,0.9800000000000001
5388,12,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,10.0,1.0
5390,12,8TH AVE N BETWEEN ROY ST AND VALLEY ST,32.0,0.8488332901218563
5391,12,8TH AVE N BETWEEN THOMAS ST AND HARRISON ST,18.666666666666668,1.0
5392,12,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,19.2,0.7782039461552646
5393,12,8TH AVE S BETWEEN S JACKSON ST AND S KING ST,2.8,1.0
5394,12,8TH AVE S BETWEEN S KING ST AND S WELLER ST,9.857142857142858,0.8964285714285715
5395,12,8TH AVE S BETWEEN S WELLER ST AND S LANE ST,14.714285714285714,0.9010989010989012
5396,12,9TH AVE BETWEEN 9TH AV I5 EXPRESS ON RP AND PINE ST,6.4,0.7142857142857143
5397,12,9TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,14.2,0.8928571428571429
5398,12,9TH AVE BETWEEN COLUMBIA ST AND MARION ST,7.0,0.9090909090909092
5399,12,9TH AVE BETWEEN HOWELL ST AND STEWART ST,13.333333333333334,0.9074074074074074
5400,12,9TH AVE BETWEEN JEFFERSON ST AND JAMES ST,2.6666666666666665,1.0
5401,12,9TH AVE BETWEEN LENORA ST AND BLANCHARD ST,9.8,0.9571428571428571
5402,12,9TH AVE BETWEEN MADISON ST AND SPRING ST,16.8,0.8285714285714286
5403,12,9TH AVE BETWEEN MARION ST AND MADISON ST,12.5,0.95
5404,12,9TH AVE BETWEEN PINE ST AND OLIVE WAY,13.333333333333334,1.0
5405,12,9TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,7.8,0.8555555555555555
5406,12,9TH AVE BETWEEN SPRING ST AND SENECA ST,6.0,1.0
5407,12,9TH AVE BETWEEN SPRUCE ST AND ALDER ST,8.0,1.0
5408,12,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,6.4,0.9666666666666668
5409,12,9TH AVE BETWEEN VIRGINIA ST AND LENORA ST,5.2,0.95
5410,12,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,3.0,0.0
5411,12,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,16.6,0.8601307189542483
5412,12,9TH AVE N BETWEEN DENNY WAY AND JOHN ST,34.666666666666664,0.9743589743589745
5413,12,9TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,19.0,1.0
5414,12,9TH AVE N BETWEEN JOHN ST AND THOMAS ST,16.0,0.8791666666666667
5415,12,9TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,13.0,0.9375
5416,12,9TH AVE N BETWEEN THOMAS ST AND HARRISON ST,21.0,1.0
5417,12,ALASKAN E RDWY WAY BETWEEN MADISON ST AND SPRING ST,8.0,1.0
5418,12,ALASKAN E RDWY WAY BETWEEN SPRING ST AND SENECA ST,6.0,0.9166666666666667
5419,12,ALASKAN E RDWY WAY BETWEEN UNIVERSITY ST AND UNION ST,4.0,1.0
5420,12,ALASKAN E RDWY WAY S BETWEEN YESLER WAY AND S WASHINGTON ST,1.1666666666666667,0.5
5421,12,ALASKAN WAY BETWEEN COLUMBIA ST AND MARION ST,21.0,0.7619047619047619
5422,12,ALASKAN WAY BETWEEN MADISON ST AND SPRING ST,26.0,0.9
5423,12,ALASKAN WAY BETWEEN MARION ST AND MADISON ST,19.0,0.9473684210526315
5424,12,ALASKAN WAY BETWEEN SENECA ST AND UNIVERSITY ST,15.5,0.7916666666666667
5425,12,ALASKAN WAY BETWEEN SPRING ST AND SENECA ST,21.5,0.8688888888888888
5426,12,ALASKAN WAY BETWEEN UNIVERSITY ST AND UNION ST,33.5,0.8939814814814815
5427,12,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,15.25,0.9761904761904762
5428,12,ALDER ST BETWEEN TERRY AVE AND BROADWAY,11.25,1.0
5429,12,ALOHA ST BETWEEN 8TH AVE N AND 9TH AVE N,18.4,0.9199999999999999
5430,12,ALOHA ST BETWEEN AURORA AVE N AND DEXTER AVE N,12.0,0.75
5431,12,ALOHA ST BETWEEN DEXTER AVE N AND 8TH AVE N,9.2,0.7395959595959596
5432,12,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,20.8,0.9555555555555555
5433,12,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,23.75,0.868421052631579
5434,12,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,27.5,0.8263507326007326
5435,12,BALLARD AVE NW BETWEEN 22ND AVE NW AND NW MARKET ST,60.6,0.801757205059092
5436,12,BALLARD AVE NW BETWEEN NW 48TH ST AND NW DOCK PL,15.0,0.75
5437,12,BALLARD AVE NW BETWEEN NW BALLARD WAY AND NW 48TH ST,38.0,0.8303571428571428
5438,12,BALLARD AVE NW BETWEEN NW DOCK PL AND NW IONE PL,9.8,0.7844155844155845
5439,12,BALLARD AVE NW BETWEEN NW IONE PL AND 20TH AVE NW,7.6,1.0
5440,12,BALLARD AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW,43.333333333333336,0.8350586611456178
5441,12,BARNES AVE NW BETWEEN 17TH AVE NW AND NW MARKET ST,34.2,0.7830049261083744
5442,12,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,29.2,0.7565217391304347
5443,12,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,14.4,0.8294871794871795
5444,12,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,8.6,0.75
5445,12,BATTERY ST BETWEEN 4TH AVE AND 5TH AVE,13.6,0.9
5446,12,BATTERY ST BETWEEN AURORA AVE AND 7TH AVE,14.4,0.95
5447,12,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,12.6,0.8204545454545455
5448,12,BATTERY ST BETWEEN WESTERN AVE AND 1ST AVE,6.25,0.6
5449,12,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,15.25,0.8541666666666666
5450,12,BELL ST BETWEEN 1ST AVE AND 2ND AVE,4.4,0.65
5451,12,BELL ST BETWEEN 2ND AVE AND 3RD AVE,2.4,0.9
5452,12,BELL ST BETWEEN 3RD AVE AND 4TH AVE,3.2,0.6333333333333334
5453,12,BELL ST BETWEEN 4TH AVE AND 5TH AVE,6.0,0.72
5454,12,BELL ST BETWEEN 5TH AVE AND 6TH AVE,10.8,0.7333333333333332
5455,12,BELL ST BETWEEN 6TH AVE AND 7TH AVE,14.4,0.7371428571428571
5456,12,BELL ST BETWEEN 7TH AVE AND 8TH AVE,12.0,0.9142857142857143
5457,12,BELL ST BETWEEN 8TH AVE AND DENNY WAY,9.2,0.8
5458,12,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,13.5,1.0
5459,12,BELMONT AVE BETWEEN E PINE ST AND E OLIVE ST,34.25,1.0
5460,12,BELMONT AVE BETWEEN E UNION ST AND E PIKE ST,12.75,0.8277777777777777
5461,12,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,11.4,0.6914285714285715
5462,12,BLANCHARD ST BETWEEN 2ND AVE AND 3RD AVE,20.8,0.8103260869565216
5463,12,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,7.0,0.8606060606060606
5464,12,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,9.6,0.9
