Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,UDR,809 Olive Way,"OLIVIAN #1; Inside parking garage near elevators
OLIVIAN #2; Parking Garage near elevators",Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.61397,-122.333519,2018/10/31,65427,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,EDMONDSNISSAN,24325 HWY 99,"#1 (SOUTH); free for CampbellNelson customers, $3.00 charge for non-CampbellNelson 
#2 (NORTH); North QC",Edmonds,WA,98020,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.778613,-122.345996,2018/10/31,65551,2018-10-31 09:03:42 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,
ELEC,Wenatchee - Wenatchee Convention Center,200 N Columbia St,,Wenatchee,WA,98801,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,GPS,47.42758,-120.31231,2018/10/31,65859,2018-10-31 09:36:21 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,
ELEC,I-5 Gee Creek NB Rest Area,"Interstate 5, Milepost 11 North",,Ridgefield,WA,98642,,888-833-2148,E,,Public,24 hours daily,,,,,,1,,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,GPS,45.77671,-122.669,2018/10/31,65860,2018-10-31 09:36:21 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Centralia - Wendy's,817 Harrison Avenue,,Centralia,WA,98531,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-9,46.725274,-122.974224,2018/10/31,65861,2018-10-31 09:36:21 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,
ELEC,Bellingham - Sehome Village,222 36th St,,Bellingham,WA,98325,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-8,48.731457,-122.470706,2018/10/31,65862,2018-10-31 09:36:21 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,
ELEC,Castle Rock - Cascade Select Market,204 W. Cowlitz Street,,Castle Rock,WA,98611,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-9,46.276122,-122.910167,2018/10/31,65864,2018-10-31 09:36:21 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,
ELEC,Burlington - The Outlet Shoppes,448 Fashion Way,,Burlington,WA,98233,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-8,48.457448,-122.335866,2018/10/31,65865,2018-10-31 09:36:21 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,
ELEC,Ridgefield - Country Café,6370 N. 1st Circle,,Ridgefield,WA,98642,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-9,45.817526,-122.683594,2018/10/31,65866,2018-10-31 09:36:21 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,
ELEC,I-5 Custer SB Rest Area,3063 Creasy Rd,,Custer,WA,98240,,888-833-2148,E,,Public,24 hours daily,,,,,,2,,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-8,48.927904,-122.648343,2018/10/31,65868,2018-10-31 09:36:21 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Skykomish - Sky Deli,148 5th Street N,,Skykomish,WA,98288,,888-833-2148,E,,Public,24 hours daily,,,,,,1,1,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,200-9,47.711268,-121.360495,2018/10/31,65869,2018-10-31 09:36:21 UTC,,,,,,,,,CHADEMO J1772,US,,,,Public,,public,,
ELEC,I-5 Gee Creek NB Rest Area,"Interstate 5, Milepost 11 South",,Ridgefield,WA,98642,,888-833-2148,E,,Public,24 hours daily,,,,,,1,,,AeroVironment Network,http://evsolutions.avinc.com/services/subscriber_network/,GPS,45.77671,-122.669,2018/10/31,65870,2018-10-31 09:36:21 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,525 NORTHGATE,525 NE Northgate Way,"RETAIL #1; SE corner of Total Wine garage
RETAIL #2; SE corner of Total Wine garage",Seattle,WA,98125,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.708347,-122.322015,2018/10/31,66221,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BELLEVUE,550 106th Ave NE,PED MALL #1; -,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6154995,-122.1988507,2018/10/31,66285,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,THE BOEING CO,534-936 1st Ave N,"AUBURN 17-62 #1;  building 17-62 , west of the guard shack",Algona,WA,98001,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2781732,-122.2432381,2018/10/31,66326,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,THE BOEING CO,Perimeter Rd,AUBURN 17-44 #2; West of Building 17-44 - Remove vehicle by 7pm. Parking area is locked down.,Auburn,WA,98001,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.2811942,-122.2449266,2018/10/31,66330,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Power Trip Energy Corp,83 Denny Ave,,Port Townsend,WA,98368,,360-643-3080,E,,Public,24 hours daily,,,,,,2,,,,,200-9,48.093634,-122.813252,2018/6/5,66418,2018-06-05 19:29:00 UTC,P,,,2012/6/1,,,,,J1772,US,,,,Public,,public,,
ELEC,John L Scott Real Estate,2219 W Sims Way,First space in parking lot against building,Port Townsend,WA,98368,,360-385-4115,E,,Public - Call ahead,24 hours daily,,,,,,1,,,,,200-9,48.102409,-122.80229,2018/6/5,66419,2018-06-05 19:29:00 UTC,P,,,2015/2/1,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Port Townsend Laundromat & Car Wash,2115 W Sims Way,,Port Townsend,WA,98368,,360-385-5755,E,,Public,24 hours daily,,,,,,1,,,,,200-9,48.102881,-122.800407,2018/6/5,66420,2018-06-05 19:29:00 UTC,P,,,2015/2/1,,,,,J1772,US,,,,Public,,public,,
ELEC,GreenPod Development,1531 W Sims Way,,Port Townsend,WA,98368,,360-358-5614,E,,Public,24 hours daily,,,,,,2,,,,,200-9,48.103061,-122.794143,2018/6/5,66421,2018-06-05 19:29:00 UTC,P,,,2015/2/3,,,,,J1772,US,,,,Public,,public,,
ELEC,Windermere Real Estate,1220 Water St,On the far end of the old brick gas house at rear of parking lot.,Port Townsend,WA,98368,,360-385-9344,E,,Public - Call ahead,8am-5pm daily,,,,,,1,,,,,200-9,48.113018,-122.760544,2018/6/5,66422,2018-06-05 19:29:00 UTC,P,,,2015/2/4,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,
ELEC,Northwest Maritime Center,431 Water St,Last parking space on the right,Port Townsend,WA,98368,,360-379-2629,E,,Public,24 hours daily,,,,,,1,,,,,200-9,48.11612,-122.751489,2018/6/5,66423,2018-06-05 19:29:00 UTC,P,,,2015/2/5,,,,,J1772,US,,,,Public,,public,,
ELEC,HAMPTON INN,11505 NE 2nd Pl,"NORTH FRONT
WEST BACK; -",Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.611805,-122.18618,2018/10/31,66594,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,GAR F-1 STA 1,9000 W Airport Dr,"SPOKANE AIR #1; Left entrance to Garage, First Floor to the right next to Elevators.",Spokane,WA,99224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6250925,-117.5395602,2018/10/31,66622,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,MAIN HOSPITAL,12001-12099 NE 130th Ln,SILVER #2; -,Kirkland,WA,98034,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.7160663,-122.1796135,2018/10/31,66645,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,WINSLOW WAY,232-240 Winslow Way E,WINSLOW #1; -,Bainbridge Island,WA,98110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6249212,-122.5193398,2018/10/31,66696,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,The Co-Op Farm and Garden,216 E Washington St,,Sequim,WA,98382,,360-683-4111,E,,Public,"8am-6pm M-F, 9am-5pm Sat, 10am-4pm Sun",,,,,,1,,,,,200-9,48.079897,-123.098996,2017/6/2,67125,2018-10-26 19:54:43 UTC,P,,,2015/1/1,,,,,J1772,US,,,,Public,,public,,
ELEC,Millennium Tower,719 Second Ave,,Seattle,WA,98104,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.6034418,-122.3339101,2018/10/31,67310,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,VISITOR GARAGE,1201 Pacific Ave,"PEDESTAL UNIT; Visitor (Basement) Garage-Entry on ""A"" St. north of 13th & ""A"" St. intersection, use left entry gate. 
WALL UNIT; Visitor (Basement) Garage-Entry on ""A"" St. north of 13th & ""A"" St. intersection, use left entry gate.",Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.252087,-122.437535,2018/10/31,67692,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BEST BUY 498,457 120th Ave NE,EV 1,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6138606,-122.1815973,2018/10/31,68122,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,"White River Property, LLC.","4111 ""A"" Street SE",Hours of use 5:00 am - 12 Midnight.,Auburn,WA,98002,,800-663-5633,E,,Public,MO: 05:00am-12:00am; TU: 05:00am-12:00am; WE: 05:00am-12:00am; TH: 05:00am-12:00am; FR: 05:00am-12:00am; SA: 05:00am-12:00am; SU: 05:00am-12:00am,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.2768641,-122.2134697,2018/10/31,68157,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,HOMEWOOD SUITES,1484 Hyla Ave NW,HOMEWOOD #1; -,Issaquah,WA,98027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.5470881,-122.0653357,2018/10/31,68187,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,WSU Wine Science,359 University Drive,,Richland,WA,99354,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,46.3343983,-119.269803,2018/10/31,68192,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Nisqually Red Wind Casino,12819 Yelm Hwy SE,,Olympia,WA,98513,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,4,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.0002897,-122.6682861,2018/10/31,68232,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Island Hospital Behind M.O.B. Building,1211 24th Street,,Anacortes,WA,98221,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,48.5006578,-122.6159562,2018/10/31,68237,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,1203 Parking Lot,1203 26th Street,,Anacortes,WA,98221,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,48.5012896,-122.6152529,2018/10/31,68238,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Plaza East,11100 NE 8th Street,,Bellevue,WA,98004,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.6176444,-122.191379,2018/10/31,68414,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Banks Lake Brew and Bistro,695 N 2nd St,,Coulee City,WA,99115,,509-632-5510,E,,Public,24 hours daily,,,,,,1,,,,,,47.6150874,-119.289834,2018/6/5,68846,2018-06-05 19:29:00 UTC,P,,,2015/8/3,,,,,J1772,US,,,,Public,,public,,
ELEC,VM CHARGERS,1012 Terry Ave,"VIRGINIA MASON1; Emergency Department / Baroness Inn Lot
VIRGINIA MASON2; Emergency Department / Baroness Inn Lot
VIRGINIA MASON3; Emergency Department / Baroness Inn Lot",Seattle,WA,98101,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.609162,-122.326222,2018/10/31,68940,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,"Walgreens - Des Moines, WA #9423",23003 Pacific Highway South,,Des Moines,WA,98198,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.3951507,-122.2953153,2018/10/31,69058,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Seattle, WA #4157",859 NE Northgate Way,,Seattle,WA,98125,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.7084377,-122.3179225,2018/10/31,69063,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,BELLEVUE,11000 NE 10th St,110TH & NE 10TH; corner of 110th Ave NE and NE 10th St. Kiddy-corner from the King County Library in Downtown Bellevue.,Bellevue,WA,98004,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.619226,-122.1934792,2018/10/31,69193,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CHARGEPOINT,343 Winslow Way E,T&C BAINBRIDGE; Southeast lot in back of the store.,Bainbridge Island,WA,98110,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.62419,-122.5175091,2018/10/31,69209,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BMW OF BELLEVUE,1805-1999 136th Pl NE,DC FAST 01,Bellevue,WA,98005,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6274037,-122.1578742,2018/10/31,69700,2018-10-31 09:03:42 UTC,,,,,,,,,J1772COMBO,US,,,,Public,,public,,
ELEC,INSIGNIA 953,588 Bell St,"218 219; -
EV216; Stall 216, Lower Level of Upper Ground",Seattle,WA,98121,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.61675,-122.343295,2018/10/31,69853,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Mountain Springs Lodge - Tesla,19115 Chiwawa Loop Rd,Beaver Valley Rd,Leavenworth,WA,98826,,509-763-2713  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.767185,-120.651658,2018/1/4,69946,2018-02-06 21:00:03 UTC,P,,,2015/9/16,,,,,TESLA,US,,,,Public,,public,,
ELEC,THE CENTURY,101 Taylor Ave N,"CENTURY #4; west side of building public parking
CENTURY #5; west side public parking entrance",Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-9,47.619399,-122.346696,2018/10/31,70036,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UWB CASCADIA CC,18140 Campus Way NE,"SOUTH DUAL #1; North end of the South Garage, Floor #3- Double headed Charger- Charging is free but You must pay for parking space at the pay stations Located on Floor 2.
TRULY HOUSE #1; On the south side of Truly House",Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,47.761858,-122.19188,2018/10/31,70092,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,UWB CASCADIA CC,11237-11299 NE 180th St,SOUTH DUAL #2; 3rd floor north end,Bothell,WA,98011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.7578415,-122.1907194,2018/10/31,70095,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,COLLEGE HALL,508 E Sharp Ave,CROSBY HOUSE; South side of Crosby House in College Hall parking lot of off Sharp Ave.,Spokane,WA,99202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.6690438,-117.4025938,2018/10/31,70235,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BMGF,570 Mercer St,EV STATION 01; The station is located in a restricted parking garage. It is located on  level P1 unit 4 and 5.,Seattle,WA,98109,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.624097,-122.3463653,2018/10/31,70309,2018-10-31 09:03:42 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,TPU,3401-3499 S Washington St,"TPU EVSE #1; Open to the public, Union &amp; S 35th Street",Tacoma,WA,98409,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.228579,-122.4846889,2018/10/31,70927,2018-10-31 09:03:42 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,"Walgreens - Bainbridge Island, WA #15673",1315 Wintergreen Lane NE,,Bainbridge Island,WA,98110,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.6357914,-122.5148321,2018/10/31,71159,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,"Walgreens - Bremerton, WA #5912",3333 Wheaton Way,,Bremerton,WA,98310,,800-663-5633,E,,Public - Card key at all times,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,1,,,SemaCharge Network,http://www.semacharge.com/,GPS,47.5944743,-122.6294686,2018/10/31,71533,2018-10-31 09:00:13 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Alderbrook Resort and Spa - Tesla,10 E Alderbrook Ridge Dr,,Union,WA,98592,,360-898-2200  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.3471843,-123.0676404,2018/1/4,71771,2018-02-06 21:00:03 UTC,P,,,2015/12/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Amavi Cellars - Tesla,3796 Peppers Bridge Rd,,Walla Walla,WA,99362,,509-525-3541  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,46.017286,-118.38344,2018/1/4,71772,2018-03-06 00:57:09 UTC,P,,,2015/10/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Best Western Plus - Tacoma Dome Hotel,2611 East E St,,Tacoma,WA,98421,,253-272-7737,E,,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,,,200-9,47.238612,-122.426701,2018/1/4,71774,2018-10-26 19:13:55 UTC,P,,,2015/12/1,,,,,J1772,US,,,,Public,,public,,
ELEC,Best Western Wesley Inn - Tesla,6675 Kimball Dr,,Gig Harbor,WA,98335,,253-858-9690  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,47.318344,-122.58676,2018/1/4,71775,2018-03-06 01:11:17 UTC,P,,,2015/10/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Cave B Estate Winery and Resort - Tesla,344 Silica Rd NW,,Quincy,WA,98848,,509-787-8000  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.097647,-119.984624,2018/1/4,71776,2018-03-06 01:51:22 UTC,P,,,2015/11/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Cedarbrook Lodge - Tesla,18525 36th Ave S,,Seattle,WA,98188,,206-901-9268  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.436906,-122.288434,2018/1/4,71777,2018-03-06 01:52:56 UTC,P,,,2015/12/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Colette's Bed and Breakfast - Tesla,339 Finn Hall Rd,,Port Angeles,WA,98362,,360-457-9197  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,48.115112,-123.26831,2018/1/4,71778,2018-03-06 00:01:25 UTC,P,,,2015/10/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Corvus Cellars - Tesla,760 C St,,Walla Walla,WA,99362,,509-241-0318  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,46.086119,-118.278163,2018/1/4,71779,2018-03-06 01:52:54 UTC,P,,,2015/11/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Four Seasons Hotel Seattle - Tesla,99 Union St,,Seattle,WA,98101,,206-749-7000  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see valet for access,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,47.607379,-122.339155,2018/1/4,71780,2018-03-06 01:53:44 UTC,P,,,2015/12/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,George Washington Inn,939 Finn Hall Rd,,Port Angeles,WA,98362,,360-452-5207,E,,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,,,200-8,48.112727,-123.255602,2018/1/4,71781,2018-10-26 19:19:55 UTC,P,,,2015/10/1,,,,,J1772,US,,,,Public,,public,,
ELEC,Hamilton Cellars,55410 N Sunset Rd,,Benton City,WA,99320,,509-628-8227,E,,Public,10am-6pm daily,,,,,1,2,,,,,200-8,46.293801,-119.451333,2018/1/4,71782,2018-10-30 18:25:16 UTC,P,,,2015/11/1,,,,,J1772 NEMA515,US,,,,Public,,public,,
ELEC,Hilton Bellevue - Tesla,300 112th Ave SE,,Bellevue,WA,98004,,425-455-1300  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,47.607119,-122.190762,2018/1/4,71783,2018-03-06 01:10:52 UTC,P,,,2015/12/1,,,,,TESLA,US,,,,Public,,public,,
ELEC,Hotel Murano - Tesla,1320 Broadway Plaza,,Tacoma,WA,98444,,253-238-8000  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,47.250577,-122.439947,2018/1/4,71784,2018-02-06 21:00:03 UTC,P,,,2015/10/1,,,,,TESLA,US,,,,Public,,public,,
