,Hour,Unitdesc,Parking_Spaces,Occupancy
1525,9,36TH AVE SW BETWEEN SW OREGON ST AND SW SNOQUALMIE ST,30.0,0.5666666666666667
1526,9,36TH AVE SW BETWEEN SW SNOQUALMIE ST AND SW ALASKA ST,30.0,0.8
1527,9,37TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,14.0,0.6125
1528,9,37TH AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,18.0,0.5555555555555556
1529,9,37TH AVE S BETWEEN S HUDSON ST AND S DAWSON ST,15.0,0.6666666666666666
1530,9,37TH AVE SW BETWEEN SW OREGON ST AND SW SNOQUALMIE ST,21.0,0.7142857142857143
1531,9,37TH AVE SW BETWEEN SW SNOQUALMIE ST AND SW ALASKA ST,20.0,0.45
1532,9,38TH AVE S BETWEEN S ALASKA ST AND S ANGELINE ST,30.0,0.4
1533,9,38TH AVE SW BETWEEN FAUNTLEROY WAY SW AND SW ALASKA ST,23.0,0.4782608695652174
1534,9,38TH AVE SW BETWEEN SW OREGON ST AND FAUNTLEROY WAY SW,6.0,0.8333333333333334
1535,9,39TH AVE S BETWEEN S AMERICUS ST AND S ANGELINE ST,14.0,0.5714285714285714
1536,9,39TH AVE S BETWEEN S ANGELINE ST AND S EDMUNDS ST,6.0,0.8333333333333334
1537,9,39TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,13.0,0.6904761904761905
1538,9,39TH AVE S BETWEEN S FERDINAND ST AND S HUDSON ST,10.0,0.9
1539,9,39TH AVE S BETWEEN S HUDSON ST AND S PEARL ST,16.0,0.3125
1540,9,39TH AVE SW BETWEEN SW OREGON ST AND FAUNTLEROY WAY SW,60.0,0.5166666666666667
1541,9,3RD AVE BETWEEN BATTERY ST AND WALL ST,13.6,0.6797619047619048
1542,9,3RD AVE BETWEEN BELL ST AND BATTERY ST,12.0,1.0
1543,9,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,21.4,0.6418300653594772
1544,9,3RD AVE BETWEEN BROAD ST AND DENNY WAY,3.8,0.7166666666666666
1545,9,3RD AVE BETWEEN CEDAR ST AND CLAY ST,21.2,0.6763888888888889
1546,9,3RD AVE BETWEEN CLAY ST AND BROAD ST,19.4,0.43235294117647055
1547,9,3RD AVE BETWEEN LENORA ST AND BLANCHARD ST,21.6,0.7692549019607842
1548,9,3RD AVE BETWEEN VINE ST AND CEDAR ST,1.2,0.6
1549,9,3RD AVE BETWEEN VIRGINIA ST AND LENORA ST,6.25,0.5
1550,9,3RD AVE BETWEEN WALL ST AND VINE ST,22.8,0.7157894736842105
1551,9,3RD AVE N BETWEEN MERCER ST AND ROY ST,5.166666666666667,0.6547619047619048
1552,9,3RD AVE N BETWEEN ROY ST AND VALLEY ST,14.0,0.7857142857142857
1553,9,3RD AVE S BETWEEN S MAIN ST AND S JACKSON ST,2.0,0.7
1554,9,3RD AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,4.857142857142857,0.6857142857142857
1555,9,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,8.0,0.8163265306122448
1556,9,3RD AVE W BETWEEN W HARRISON ST AND W REPUBLICAN ST,14.5,1.0
1557,9,3RD AVE W BETWEEN W THOMAS ST AND W THOMAS ST OVERPASS,4.0,1.0
1558,9,40TH AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,13.0,0.9230769230769231
1559,9,41ST AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,30.0,0.6333333333333333
1560,9,42ND AVE S BETWEEN S AMERICUS ST AND S ANGELINE ST,9.0,0.3333333333333333
1561,9,42ND AVE S BETWEEN S ANGELINE ST AND S EDMUNDS ST,19.0,0.42105263157894735
1562,9,42ND AVE S BETWEEN S EDMUNDS ST AND S FERDINAND N ST,12.0,0.25
1563,9,42ND AVE S BETWEEN S FERDINAND N ST AND S FERDINAND S ST,9.0,0.4444444444444444
1564,9,42ND AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,39.0,0.6410256410256411
1565,9,42ND AVE SW BETWEEN SW OREGON ST AND SW ALASKA ST,45.0,0.6444444444444445
1566,9,44TH AVE SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,32.0,0.25
1567,9,44TH AVE SW BETWEEN SW OREGON ST AND SW ALASKA ST,31.0,0.25806451612903225
1568,9,4TH AVE BETWEEN 4TH AVE S AND DILLING WAY,3.75,0.25
1569,9,4TH AVE BETWEEN BATTERY ST AND WALL ST,18.0,0.5866666666666667
1570,9,4TH AVE BETWEEN BELL ST AND BATTERY ST,16.25,0.7692307692307692
1571,9,4TH AVE BETWEEN BLANCHARD ST AND BELL ST,18.75,0.5984848484848484
1572,9,4TH AVE BETWEEN CEDAR ST AND CLAY ST,10.2,0.45555555555555555
1573,9,4TH AVE BETWEEN COLUMBIA ST AND MARION ST,9.6,0.4
1574,9,4TH AVE BETWEEN DILLING WAY AND JEFFERSON ST,2.5,0.375
1575,9,4TH AVE BETWEEN LENORA ST AND BLANCHARD ST,14.4,0.7500000000000001
1576,9,4TH AVE BETWEEN MADISON ST AND SPRING ST,12.8,0.2444444444444444
1577,9,4TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,13.4,0.5190476190476191
1578,9,4TH AVE BETWEEN SPRING ST AND SENECA ST,2.4,0.7
1579,9,4TH AVE BETWEEN STEWART ST AND VIRGINIA ST,11.0,0.9125
1580,9,4TH AVE BETWEEN UNION ST AND PIKE ST,11.5,0.525
1581,9,4TH AVE BETWEEN UNIVERSITY ST AND UNION ST,12.5,0.7250000000000001
1582,9,4TH AVE BETWEEN VINE ST AND CEDAR ST,19.0,0.67
1583,9,4TH AVE BETWEEN VIRGINIA ST AND LENORA ST,14.4,0.775
1584,9,4TH AVE BETWEEN WALL ST AND VINE ST,19.0,0.6708333333333333
1585,9,4TH AVE N BETWEEN DENNY WAY AND BROAD ST,27.4,0.5450592885375494
1586,9,4TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,10.0,0.3
1587,9,4TH AVE NE BETWEEN WOODLAWN S AVE NE AND EAST GREEN LAKE WAY N,17.666666666666668,0.9267399267399267
1588,9,4TH AVE S BETWEEN 4TH AVE AND S WASHINGTON ST,2.4,0.3
1589,9,4TH AVE S BETWEEN S LANDER ST AND S FOREST ST,28.0,0.2857142857142857
1590,9,4TH AVE S BETWEEN S STACY ST AND S LANDER ST,15.0,0.4
1591,9,4TH AVE W BETWEEN ELLIOTT AVE W AND W HARRISON ST,6.5,0.6428571428571428
1592,9,5TH AVE BETWEEN BATTERY ST AND WALL ST,21.6,0.6888888888888889
1593,9,5TH AVE BETWEEN BELL ST AND BATTERY ST,23.0,0.9042857142857144
1594,9,5TH AVE BETWEEN BLANCHARD ST AND BELL ST,27.5,0.6363636363636364
1595,9,5TH AVE BETWEEN COLUMBIA ST AND MARION ST,9.0,0.7777777777777778
1596,9,5TH AVE BETWEEN LENORA ST AND BLANCHARD ST,21.25,0.5294117647058824
1597,9,5TH AVE BETWEEN MADISON ST AND SPRING ST,5.75,0.26666666666666666
1598,9,5TH AVE BETWEEN MARION ST AND MADISON ST,9.0,0.9
1599,9,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,15.75,0.6071428571428571
1600,9,5TH AVE BETWEEN TERRACE ST AND JEFFERSON ST,4.0,1.0
1601,9,5TH AVE BETWEEN VINE ST AND DENNY WAY,12.8,0.5191919191919191
1602,9,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST,26.75,0.8229166666666666
1603,9,5TH AVE BETWEEN WALL ST AND VINE ST,19.2,0.525
1604,9,5TH AVE N BETWEEN JOHN ST AND BROAD ST,4.75,0.7
1605,9,5TH AVE N BETWEEN MERCER ST AND ROY ST,8.5,0.41666666666666663
1606,9,5TH AVE N BETWEEN ROY ST AND VALLEY ST,9.0,0.7222222222222222
1607,9,5TH AVE N BETWEEN VALLEY ST AND ALOHA ST,16.0,0.375
1608,9,5TH AVE NE BETWEEN NE 71ST ST AND NE 72ND ST,16.0,0.375
1609,9,5TH AVE S BETWEEN S JACKSON ST AND S KING ST,3.6,0.06666666666666667
1610,9,5TH AVE S BETWEEN S KING ST AND S WELLER ST,12.0,0.390074211502783
1611,9,5TH AVE S BETWEEN S WELLER ST AND S DEARBORN ST,21.714285714285715,0.6160714285714286
1612,9,6TH AVE BETWEEN BATTERY ST AND WALL ST,15.2,0.6251748251748253
1613,9,6TH AVE BETWEEN BELL ST AND BATTERY ST,14.2,0.8
1614,9,6TH AVE BETWEEN BLANCHARD ST AND BELL ST,19.5,0.7034798534798535
1615,9,6TH AVE BETWEEN COLUMBIA ST AND MARION ST,25.25,0.5309523809523811
1616,9,6TH AVE BETWEEN LENORA ST AND BLANCHARD ST,11.0,0.8181818181818182
1617,9,6TH AVE BETWEEN OLIVE WAY AND STEWART ST,3.6666666666666665,0.7222222222222223
1618,9,6TH AVE BETWEEN PIKE ST AND PINE ST,22.2,0.893780529755762
1619,9,6TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,12.5,0.475
1620,9,6TH AVE BETWEEN UNION ST AND PIKE ST,10.8,0.9199999999999999
1621,9,6TH AVE BETWEEN UNIVERSITY ST AND UNION ST,8.75,0.65625
1622,9,6TH AVE BETWEEN VIRGINIA ST AND LENORA ST,11.666666666666666,0.8675213675213675
1623,9,6TH AVE BETWEEN WALL ST AND DENNY WAY,12.0,0.5999999999999999
1624,9,6TH AVE BETWEEN WESTLAKE AVE AND VIRGINIA ST,10.8,0.86
1625,9,6TH AVE N BETWEEN DEAD END 1 AND ROY ST,12.5,1.0
1626,9,6TH AVE N BETWEEN DENNY WAY AND JOHN ST,21.6,0.6777777777777778
1627,9,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,42.6,0.42754189395056263
1628,9,6TH AVE N BETWEEN ROY ST AND VALLEY ST,8.5,1.0
1629,9,6TH AVE S BETWEEN S BAYVIEW ST AND S LANDER ST,62.0,0.8548387096774194
1630,9,6TH AVE S BETWEEN S JACKSON ST AND S KING ST,11.571428571428571,0.3931068931068931
1631,9,6TH AVE S BETWEEN S KING ST AND S WELLER ST,19.428571428571427,0.5042016806722689
1632,9,6TH AVE S BETWEEN S LANDER ST AND S FOREST ST,12.0,0.9166666666666666
1633,9,6TH AVE S BETWEEN S LANE ST AND S DEARBORN ST,12.571428571428571,0.5595238095238095
1634,9,6TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,15.714285714285714,0.4835164835164835
1635,9,6TH AVE S BETWEEN S STACY ST AND S BAYVIEW ST,40.0,0.9
1636,9,6TH AVE S BETWEEN S WELLER ST AND S LANE ST,13.0,0.7091836734693878
1637,9,7TH AVE BETWEEN BATTERY ST AND AURORA NB AVE N,4.0,0.625
1638,9,7TH AVE BETWEEN BELL ST AND DEXTER AVE,7.0,0.58
1639,9,7TH AVE BETWEEN BLANCHARD ST AND BELL ST,15.5,0.2583333333333333
1640,9,7TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,9.5,0.75
1641,9,7TH AVE BETWEEN JAMES ST AND CHERRY ST,14.75,0.8964285714285714
1642,9,7TH AVE BETWEEN LENORA ST AND BLANCHARD ST,8.0,0.75
1643,9,7TH AVE BETWEEN MADISON ST AND SPRING ST,8.25,0.9142857142857144
1644,9,7TH AVE BETWEEN MADISON ST OFF RP AND MADISON ST,7.2,0.5
1645,9,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,14.5,0.8333333333333333
1646,9,7TH AVE BETWEEN PIKE ST AND PINE ST,4.8,0.85
1647,9,7TH AVE BETWEEN PINE ST AND OLIVE WAY,9.0,0.8928571428571428
1648,9,7TH AVE BETWEEN STEWART ST AND VIRGINIA ST,7.4,0.9428571428571428
1649,9,7TH AVE BETWEEN UNION ST AND PIKE ST,12.8,0.8136363636363637
1650,9,7TH AVE BETWEEN WESTLAKE AVE AND LENORA ST,4.8,0.65
1651,9,7TH AVE S BETWEEN S JACKSON ST AND S KING ST,9.142857142857142,0.6785714285714286
1652,9,7TH AVE S BETWEEN S KING ST AND S WELLER ST,13.0,0.6363636363636364
1653,9,7TH AVE S BETWEEN S MAIN ST AND S JACKSON ST,13.714285714285714,0.07142857142857142
1654,9,7TH AVE S BETWEEN S WELLER ST AND S LANE ST,16.857142857142858,0.3882783882783883
1655,9,8TH AVE BETWEEN BELL ST AND DENNY WAY,14.0,0.9076923076923077
1656,9,8TH AVE BETWEEN BLANCHARD ST AND BELL ST,10.666666666666666,0.75
1657,9,8TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,18.0,1.0
1658,9,8TH AVE BETWEEN COLUMBIA ST AND MARION ST,21.0,0.9555555555555555
1659,9,8TH AVE BETWEEN JAMES ST AND CHERRY ST,13.75,0.8409090909090908
1660,9,8TH AVE BETWEEN MADISON ST AND SPRING ST,2.5,0.5
1661,9,8TH AVE BETWEEN MARION ST AND MADISON ST,4.8,1.0
1662,9,8TH AVE BETWEEN OLIVE WAY AND STEWART ST,12.0,0.9166666666666666
1663,9,8TH AVE BETWEEN PINE ST AND OLIVE WAY,4.8,0.5333333333333333
1664,9,8TH AVE BETWEEN SPRING ST AND SENECA ST,5.0,0.9375
1665,9,8TH AVE BETWEEN STEWART ST AND VIRGINIA ST,8.75,0.7142857142857143
1666,9,8TH AVE BETWEEN VIRGINIA ST AND WESTLAKE AVE,13.4,0.867032967032967
1667,9,8TH AVE BETWEEN WESTLAKE AVE AND BLANCHARD ST,10.333333333333334,0.8037037037037037
1668,9,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,50.6,0.7720402903329733
1669,9,8TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,7.25,0.7769607843137255
1670,9,8TH AVE N BETWEEN JOHN ST AND THOMAS ST,25.8,0.5662068965517241
1671,9,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,22.0,0.9090909090909091
1672,9,8TH AVE N BETWEEN REPUBLICAN ST AND MERCER ST,25.333333333333332,0.9848484848484849
1673,9,8TH AVE N BETWEEN ROY ST AND VALLEY ST,32.0,0.7320197044334975
1674,9,8TH AVE N BETWEEN THOMAS ST AND HARRISON ST,18.666666666666668,0.9848484848484849
1675,9,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,19.2,0.6726535128157847
1676,9,8TH AVE S BETWEEN S JACKSON ST AND S KING ST,2.8,0.6
1677,9,8TH AVE S BETWEEN S KING ST AND S WELLER ST,9.857142857142858,0.3698412698412698
1678,9,8TH AVE S BETWEEN S WELLER ST AND S LANE ST,14.714285714285714,0.45970695970695974
1679,9,9TH AVE BETWEEN 9TH AV I5 EXPRESS ON RP AND PINE ST,6.4,0.6114285714285714
1680,9,9TH AVE BETWEEN CHERRY ST AND COLUMBIA ST,14.2,0.9675324675324676
1681,9,9TH AVE BETWEEN COLUMBIA ST AND MARION ST,7.0,1.0
1682,9,9TH AVE BETWEEN HOWELL ST AND STEWART ST,13.333333333333334,0.9444444444444445
1683,9,9TH AVE BETWEEN JEFFERSON ST AND JAMES ST,2.6666666666666665,0.5
1684,9,9TH AVE BETWEEN LENORA ST AND BLANCHARD ST,9.8,0.9571428571428571
1685,9,9TH AVE BETWEEN MADISON ST AND SPRING ST,16.8,0.7142857142857142
1686,9,9TH AVE BETWEEN MARION ST AND MADISON ST,12.5,0.8500000000000001
1687,9,9TH AVE BETWEEN PINE ST AND OLIVE WAY,13.333333333333334,0.7666666666666666
1688,9,9TH AVE BETWEEN SENECA ST AND UNIVERSITY ST,7.8,0.8333333333333333
1689,9,9TH AVE BETWEEN SPRING ST AND SENECA ST,6.0,0.96
1690,9,9TH AVE BETWEEN SPRUCE ST AND ALDER ST,8.0,1.0
1691,9,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,6.4,0.9666666666666668
1692,9,9TH AVE BETWEEN VIRGINIA ST AND LENORA ST,5.2,0.95
1693,9,9TH AVE BETWEEN WESTLAKE AVE AND DENNY WAY,3.0,0.3333333333333333
1694,9,9TH AVE N BETWEEN BROAD E ST AND WESTLAKE AVE N,16.6,0.7555555555555555
1695,9,9TH AVE N BETWEEN DENNY WAY AND JOHN ST,34.666666666666664,0.9487179487179488
1696,9,9TH AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,19.0,0.98
1697,9,9TH AVE N BETWEEN JOHN ST AND THOMAS ST,16.0,0.4875
1698,9,9TH AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,13.0,0.9375
1699,9,9TH AVE N BETWEEN THOMAS ST AND HARRISON ST,21.0,0.7301587301587302
1700,9,ALASKAN E RDWY WAY BETWEEN MADISON ST AND SPRING ST,8.0,0.40625
1701,9,ALASKAN E RDWY WAY BETWEEN SENECA ST AND UNIVERSITY ST,0.0,1.0
1702,9,ALASKAN E RDWY WAY BETWEEN SPRING ST AND SENECA ST,6.0,0.08333333333333333
1703,9,ALASKAN E RDWY WAY BETWEEN UNIVERSITY ST AND UNION ST,4.0,0.25
1704,9,ALASKAN E RDWY WAY S BETWEEN YESLER WAY AND S WASHINGTON ST,1.1666666666666667,0.8333333333333334
1705,9,ALASKAN WAY BETWEEN COLUMBIA ST AND MARION ST,21.0,0.8571428571428571
1706,9,ALASKAN WAY BETWEEN MADISON ST AND SPRING ST,26.0,0.2096296296296296
1707,9,ALASKAN WAY BETWEEN MARION ST AND MADISON ST,19.0,0.21052631578947367
1708,9,ALASKAN WAY BETWEEN SENECA ST AND UNIVERSITY ST,15.5,0.41880341880341876
1709,9,ALASKAN WAY BETWEEN SPRING ST AND SENECA ST,21.5,0.20777777777777778
1710,9,ALASKAN WAY BETWEEN UNIVERSITY ST AND UNION ST,40.0,0.775
1711,9,ALDER ST BETWEEN 9TH AVE AND TERRY AVE,15.25,0.9761904761904762
1712,9,ALDER ST BETWEEN TERRY AVE AND BROADWAY,11.25,1.0
1713,9,ALOHA ST BETWEEN 8TH AVE N AND 9TH AVE N,18.4,0.6596078431372548
1714,9,ALOHA ST BETWEEN AURORA AVE N AND DEXTER AVE N,12.0,0.5
1715,9,ALOHA ST BETWEEN DEXTER AVE N AND 8TH AVE N,9.2,0.8014141414141415
1716,9,ALOHA ST BETWEEN MINOR AVE N AND YALE AVE N,20.8,0.9894736842105264
1717,9,ALOHA ST BETWEEN YALE AVE N AND EASTLAKE AVE E,23.75,0.8157894736842105
1718,9,BALLARD AVE NW BETWEEN 20TH AVE NW AND NW VERNON PL,27.5,0.5130494505494506
1719,9,BALLARD AVE NW BETWEEN 22ND AVE NW AND NW MARKET ST,60.6,0.3246304908029975
1720,9,BALLARD AVE NW BETWEEN NW 48TH ST AND NW DOCK PL,15.0,0.75
1721,9,BALLARD AVE NW BETWEEN NW BALLARD WAY AND NW 48TH ST,38.0,0.8511904761904762
1722,9,BALLARD AVE NW BETWEEN NW DOCK PL AND NW IONE PL,9.8,0.5311688311688312
1723,9,BALLARD AVE NW BETWEEN NW IONE PL AND 20TH AVE NW,7.6,0.5333333333333334
1724,9,BALLARD AVE NW BETWEEN NW VERNON PL AND 22ND AVE NW,43.333333333333336,0.36093857832988263
1725,9,BARNES AVE NW BETWEEN 17TH AVE NW AND NW MARKET ST,34.2,0.7908866995073892
1726,9,BATTERY ST BETWEEN 1ST AVE AND 2ND AVE,29.2,0.3690434782608696
1727,9,BATTERY ST BETWEEN 2ND AVE AND 3RD AVE,14.4,0.5141025641025642
1728,9,BATTERY ST BETWEEN 3RD AVE AND 4TH AVE,8.6,0.65
1729,9,BATTERY ST BETWEEN 4TH AVE AND 5TH AVE,13.6,0.6416666666666667
1730,9,BATTERY ST BETWEEN AURORA AVE AND 7TH AVE,14.4,0.7
1731,9,BATTERY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,12.6,0.7272727272727273
1732,9,BATTERY ST BETWEEN WESTERN AVE AND 1ST AVE,6.25,0.39999999999999997
1733,9,BAY ST BETWEEN WESTERN AVE AND 1ST AVE,15.25,0.886904761904762
1734,9,BELL ST BETWEEN 1ST AVE AND 2ND AVE,4.4,0.6
1735,9,BELL ST BETWEEN 2ND AVE AND 3RD AVE,2.4,0.8
1736,9,BELL ST BETWEEN 3RD AVE AND 4TH AVE,3.2,0.3333333333333333
1737,9,BELL ST BETWEEN 4TH AVE AND 5TH AVE,6.0,0.48
1738,9,BELL ST BETWEEN 5TH AVE AND 6TH AVE,10.8,0.6
1739,9,BELL ST BETWEEN 6TH AVE AND 7TH AVE,14.4,0.5457142857142857
1740,9,BELL ST BETWEEN 7TH AVE AND 8TH AVE,12.0,0.7285714285714285
1741,9,BELL ST BETWEEN 8TH AVE AND DENNY WAY,9.2,0.8
1742,9,BELMONT AVE BETWEEN E PIKE ST AND E PINE ST,13.5,0.9210526315789473
1743,9,BELMONT AVE BETWEEN E PINE ST AND E OLIVE ST,34.25,0.9077380952380952
1744,9,BELMONT AVE BETWEEN E UNION ST AND E PIKE ST,12.75,0.5888888888888889
1745,9,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,11.4,0.3342857142857143
1746,9,BLANCHARD ST BETWEEN 2ND AVE AND 3RD AVE,20.8,0.44024936061381065
1747,9,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,7.0,0.909090909090909
1748,9,BLANCHARD ST BETWEEN 4TH AVE AND 5TH AVE,9.6,0.9428571428571428
1749,9,BLANCHARD ST BETWEEN 5TH AVE AND 6TH AVE,9.5,0.675
1750,9,BLANCHARD ST BETWEEN 6TH AVE AND 7TH AVE,7.0,0.8888888888888888
1751,9,BLANCHARD ST BETWEEN 7TH AVE AND 8TH AVE,15.0,0.36666666666666664
1752,9,BLANCHARD ST BETWEEN WESTERN AVE AND 1ST AVE,9.6,0.625
1753,9,BOREN AVE BETWEEN FAIRVIEW AVE AND DENNY WAY,16.0,0.26285714285714284
1754,9,BOREN AVE N BETWEEN DENNY WAY AND JOHN ST,15.6,0.9142857142857143
1755,9,BOREN AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,36.666666666666664,1.0
1756,9,BOREN AVE N BETWEEN JOHN ST AND THOMAS ST,19.2,0.9413333333333334
1757,9,BOREN AVE N BETWEEN MERCER NR ST AND VALLEY ST,44.0,0.8636363636363636
1758,9,BOREN AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,19.0,0.8535353535353535
1759,9,BOREN AVE N BETWEEN THOMAS ST AND HARRISON ST,9.0,0.8062499999999999
1760,9,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,7.0,1.0
1761,9,BOYLSTON AVE BETWEEN E PINE ST AND E OLIVE ST,7.25,0.9166666666666666
1762,9,BOYLSTON AVE BETWEEN E UNION ST AND E PIKE ST,11.5,0.9444444444444444
1763,9,BOYLSTON AVE BETWEEN MADISON ST AND SPRING ST,13.8,0.76
1764,9,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,6.0,0.72
1765,9,BOYLSTON AVE BETWEEN SENECA ST AND UNIVERSITY W ST,18.75,1.0
1766,9,BOYLSTON AVE BETWEEN SPRING ST AND SENECA ST,16.0,0.6675804093567251
1767,9,BROAD ST BETWEEN 1ST AVE AND 2ND AVE,8.4,0.42857142857142855
1768,9,BROAD ST BETWEEN 2ND AVE AND 3RD AVE,9.333333333333334,0.047619047619047616
1769,9,BROAD ST BETWEEN WESTERN AVE AND 1ST AVE,6.0,0.6799999999999999
1770,9,BROADWAY BETWEEN E PIKE ST AND E PINE ST,8.25,0.35625
1771,9,BROADWAY BETWEEN E PINE ST AND XW E OLIVE ST,22.8,0.8210526315789475
1772,9,BROADWAY BETWEEN E UNION ST AND E PIKE ST,6.0,0.16666666666666666
1773,9,BROADWAY BETWEEN XW E OLIVE ST AND E HOWELL ST,20.2,0.7411764705882353
1774,9,BROADWAY CT BETWEEN E MADISON ST AND E SENECA ST,7.5,0.25
1775,9,BROADWAY CT BETWEEN E SENECA ST AND E UNION ST,8.75,0.6785714285714286
1776,9,BROADWAY E BETWEEN E DENNY WAY AND E OLIVE WAY,22.4,0.40733082706766915
1777,9,BROADWAY E BETWEEN E HARRISON ST AND E REPUBLICAN ST,14.4,0.25
1778,9,BROADWAY E BETWEEN E MERCER ST AND E ROY E ST,15.6,0.35384615384615387
1779,9,BROADWAY E BETWEEN E OLIVE WAY AND E THOMAS ST,20.4,0.2823529411764706
1780,9,BROADWAY E BETWEEN E REPUBLICAN ST AND E MERCER ST,25.2,0.5047619047619047
1781,9,BROADWAY E BETWEEN E ROY W ST AND E ALOHA ST,26.666666666666668,0.7333333333333334
1782,9,BROADWAY E BETWEEN E THOMAS ST AND E HARRISON ST,22.4,0.1325
1783,9,BROOKLYN AVE NE BETWEEN NE 41ST ST AND NE 42ND ST,42.75,0.17563025210084032
1784,9,BROOKLYN AVE NE BETWEEN NE 42ND ST AND NE 43RD ST,22.5,0.4027777777777778
1785,9,BROOKLYN AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,34.8,0.4344827586206897
1786,9,BROOKLYN AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,29.6,0.11621891540996705
1787,9,CALIFORNIA AVE SW BETWEEN ERSKINE WAY SW AND SW HUDSON ST,30.0,0.43333333333333335
1788,9,CALIFORNIA AVE SW BETWEEN SW ALASKA ST AND ERSKINE WAY SW,39.0,0.6923076923076923
1789,9,CALIFORNIA AVE SW BETWEEN SW DAKOTA ST AND SW GENESEE ST,43.0,0.627906976744186
1790,9,CALIFORNIA AVE SW BETWEEN SW GENESEE ST AND SW OREGON ST,25.0,0.36
1791,9,CALIFORNIA AVE SW BETWEEN SW HUDSON ST AND SW DAWSON N ST,13.0,0.6153846153846154
1792,9,CALIFORNIA AVE SW BETWEEN SW OREGON ST AND SW ALASKA ST,52.0,0.5
1793,9,CEDAR ST BETWEEN 1ST AVE AND 2ND AVE,16.6,0.6857142857142857
1794,9,CEDAR ST BETWEEN 2ND AVE AND 3RD AVE,15.0,0.7708333333333334
1795,9,CEDAR ST BETWEEN 3RD AVE AND 4TH AVE,18.0,0.7066666666666667
1796,9,CEDAR ST BETWEEN 4TH AVE AND DENNY WAY,8.4,0.5714285714285714
1797,9,CEDAR ST BETWEEN ELLIOTT AVE AND WESTERN AVE,15.6,0.8923076923076924
1798,9,CEDAR ST BETWEEN WESTERN AVE AND 1ST AVE,18.8,0.5982142857142858
1799,9,CHERRY ST BETWEEN 1ST AVE AND 2ND AVE,16.0,0.8775510204081632
1800,9,CHERRY ST BETWEEN 2ND AVE AND 3RD AVE,13.428571428571429,0.7102897102897102
1801,9,CHERRY ST BETWEEN 3RD AVE AND 4TH AVE,15.75,0.8605769230769231
1802,9,CHERRY ST BETWEEN 4TH AVE AND 5TH AVE,14.666666666666666,0.8484848484848485
1803,9,CHERRY ST BETWEEN 7TH AVE AND 8TH AVE,7.0,0.7916666666666666
1804,9,CHERRY ST BETWEEN 8TH AVE AND 9TH AVE,8.75,0.9642857142857143
1805,9,CHERRY ST BETWEEN 9TH AVE AND TERRY AVE,23.5,0.8330882352941177
1806,9,CHERRY ST BETWEEN BOREN AVE AND MINOR AVE,19.6,0.9647058823529411
1807,9,CHERRY ST BETWEEN MINOR AVE AND BROADWAY,8.2,0.8
1808,9,CHERRY ST BETWEEN TERRY AVE AND BOREN AVE,21.75,0.9641148325358851
1809,9,CLAY ST BETWEEN 1ST AVE AND 2ND AVE,22.8,0.39999999999999997
1810,9,CLAY ST BETWEEN 2ND AVE AND 3RD AVE,28.75,0.2717391304347826
1811,9,CLAY ST BETWEEN 3RD AVE AND 4TH AVE,20.2,0.5602941176470588
1812,9,CLAY ST BETWEEN ELLIOTT AVE AND WESTERN AVE,31.2,0.5923076923076923
1813,9,CLAY ST BETWEEN WESTERN AVE AND 1ST AVE,25.2,0.34285714285714286
1814,9,COLUMBIA ST BETWEEN 1ST AVE AND 2ND AVE,1.1666666666666667,0.5
